Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_m (F),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject height (cm),Subject weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Database,BMI
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,21.0,0.0,3.0,,no change,,more,,,,,,,,,,,24.9,76.9,25.0,77.0,24.9,76.8,24.9,76.8,,,,,,,,,,,,,18.7,no change,2.0,0.11,21.65,0.11,21.65,0.1,19.69,0.12,23.62,,,,,,,,14.0,57.2,Database 2,4139.9554026093765
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,24.0,1.0,1.0,,no change,,no change,,,,,,,,,,,24.3,75.7,24.4,75.9,24.2,75.6,24.2,75.6,,,,,,,,,,,,,18.3,more humid,2.0,0.1,20.34,0.11,21.65,0.1,19.69,0.1,19.69,,,,,,,,14.0,57.2,Database 2,3817.3085383733983
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,19.0,0.0,2.0,,cooler,,no change,,,,,,,,,,,24.3,75.7,24.4,75.9,24.2,75.6,24.2,75.6,,,,,,,,,,,,,18.3,no change,0.0,0.1,20.34,0.11,21.65,0.1,19.69,0.1,19.69,,,,,,,,14.0,57.2,Database 2,4401.276571041178
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,19.0,0.0,0.0,,no change,,more,,,,,,,,,,,24.3,75.7,24.4,75.9,24.2,75.6,24.2,75.6,,,,,,,,,,,,,18.3,more humid,0.0,0.1,20.34,0.11,21.65,0.1,19.69,0.1,19.69,,,,,,,,14.0,57.2,Database 2,4390.960451977401
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,20.0,0.0,-1.0,,cooler,,more,,,,,,,,,,,24.3,75.7,24.4,75.9,24.2,75.6,24.2,75.6,,,,,,,,,,,,,18.3,more humid,-2.0,0.1,20.34,0.11,21.65,0.1,19.69,0.1,19.69,,,,,,,,14.0,57.2,Database 2,3499.6138996139
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,19.0,0.0,2.0,,cooler,,more,,,,,,,,,,,24.3,75.7,24.4,75.9,24.2,75.6,24.2,75.6,,,,,,,,,,,,,18.3,more humid,1.0,0.1,20.34,0.11,21.65,0.1,19.69,0.1,19.69,,,,,,,,14.0,57.2,Database 2,4401.276571041178
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,20.0,0.0,-1.0,,no change,,more,,,,,,,,,,,24.3,75.7,24.4,75.9,24.2,75.6,24.2,75.6,,,,,,,,,,,,,18.3,more humid,3.0,0.1,20.34,0.11,21.65,0.1,19.69,0.1,19.69,,,,,,,,14.0,57.2,Database 2,3499.6138996139
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,20.0,0.0,2.0,,no change,,more,,,,,,,,,,,24.3,75.7,24.4,75.9,24.2,75.6,24.2,75.6,,,,,,,,,,,,,18.3,more humid,1.0,0.1,20.34,0.11,21.65,0.1,19.69,0.1,19.69,,,,,,,,14.0,57.2,Database 2,4372.101652255104
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,19.0,1.0,-1.0,,no change,,less,,,,,,,,,,,25.6,78.0,25.6,78.1,25.5,77.9,25.6,78.1,,,,,,,,,,,,,21.8,more humid,1.0,0.41,80.71,1.0,196.85,0.11,21.65,0.12,23.62,,,,,,,,14.0,57.2,Database 2,3974.832273850506
"Wang, Z., Li, A., Ren, J. and He, Y., 2014. Thermal adaptation and thermal environment in university classrooms and offices in Harbin. Energy and Buildings, 77, pp.192-196.",Zhaojun Wang,2011.0,0.0,Dwa,3.0,Harbin,China,Classroom,,,Mechanical Heating,20.0,0.0,-1.0,,warmer,,more,,,,,,,,,,,25.6,78.0,25.6,78.1,25.5,77.9,25.6,78.1,,,,,,,,,,,,,21.8,no change,0.0,0.41,80.71,1.0,196.85,0.11,21.65,0.12,23.62,,,,,,,,14.0,57.2,Database 2,3570.6563706563707
